3	1	90	0
1	2	71.17	-156.47
3	3	64.51	-147.43
3	4	61.13	-149.53
1	5	58.2	-134.27
3	6	49.16	-123.07
2	7	53.33	-113.28
1	8	51.03	-114.05
3	9	50.25	-104.39
1	10	52.07	-106.38
1	11	49.53	-97.09
3	12	58.46	-94.1
2	13	43.39	-79.23
1	14	45.25	-75.42
3	15	45.31	-73.34
1	16	46.49	-71.14
3	17	44.39	-63.36
2	18	47.34	-52.43
2	19	47.36	-122.2
3	20	47.4	-117.23
2	21	38.35	-121.3
1	22	37.48	-122.24
3	23	34.03	-118.15
3	24	32.43	-117.09
2	25	40.46	-111.53
3	26	33.27	-112.05
1	27	39.43	-105.01
3	28	35.05	-106.4
3	29	31.45	-106.29
3	30	46.47	-92.06
3	31	44.59	-93.13
1	32	41.16	-95.57
3	33	39.07	-94.39
2	34	35.28	-97.32
3	35	32.47	-96.48
1	36	29.46	-95.22
1	37	43.02	-87.55
2	38	41.53	-87.38
1	39	38.39	-90.25
3	40	35.08	-90.03
3	41	29.58	-90.07
3	42	42.2	-83.03
1	43	40.26	-80
3	44	39.06	-84.31
3	45	33.45	-84.23
2	46	42.21	-71.04
1	47	40.43	-74.01
2	48	39.57	-75.07
3	49	38.54	-77.01
3	50	30.2	-81.4
3	51	25.46	-80.12
1	52	25.05	-77.21
1	53	28.38	-106.05
1	54	25.33	-103.26
2	55	25.4	-100.19
2	56	22.13	-97.51
3	57	22.09	-100.59
2	58	20.4	-103.2
3	59	19.24	-99.09
2	60	19.03	-98.12
1	61	19.2	-96.4
1	62	16.51	-99.55
3	63	17.03	-96.43
3	64	17.59	-92.55
1	65	20.58	-89.37
3	66	17.3	-88.12
1	67	14.38	-90.31
2	68	13.42	-89.12
3	69	14.06	-87.13
1	70	12.09	-86.17
3	71	9.56	-84.05
1	72	8.58	-79.32
2	73	23.08	-82.22
3	74	22.24	-79.58
3	75	20.01	-75.49
1	76	18	-76.48
2	77	18.32	-72.2
1	78	18.28	-69.54
2	79	18.28	-66.07
3	80	14.36	-61.05
1	81	13.06	-59.37
3	82	10.39	-61.31
2	83	12.06	-68.56
3	84	4.56	-52.2
3	85	5.5	-55.1
1	86	6.48	-58.1
1	87	10.3	-66.56
3	88	10.4	-71.37
3	89	10.59	-74.48
3	90	6.15	-75.35
3	91	4.36	-74.05
3	92	3.27	-76.31
3	93	-0.56	-91.01
2	94	-0.13	-78.3
3	95	-1.4	-78.38
1	96	-2.1	-79.5
1	97	-3.46	-73.15
1	98	-8.07	-79.02
1	99	-12.03	-77.03
2	100	-13.31	-71.59
3	101	-16.24	-71.33
2	102	-16.3	-68.09
2	103	-17.48	-63.1
3	104	-19.35	-65.45
1	105	-23.39	-70.24
3	106	-33.27	-70.4
1	107	-36.5	-73.03
3	108	-53.09	-70.55
3	109	-51.42	-57.51
2	110	-38.43	-62.17
1	111	-38	-57.33
2	112	-34.5	-56.12
3	113	-34.36	-58.27
3	114	-32.57	-60.4
3	115	-31.24	-64.11
1	116	-32.53	-68.49
2	117	-26.49	-65.13
1	118	-25.16	-57.4
1	119	-30.04	-51.11
3	120	-27.35	-48.34
2	121	-25.25	-49.15
1	122	-23.32	-46.37
3	123	-22.54	-43.14
1	124	-20.23	-43.3
3	125	-19.55	-43.56
3	126	-20.27	-54.37
2	127	-15.35	-56.05
3	128	-16.4	-49.16
3	129	-15.47	-47.55
2	130	-12.59	-38.31
1	131	-8.03	-34.54
3	132	-5.47	-35.13
3	133	-3.43	-38.3
2	134	-5.05	-42.49
1	135	-2.31	-44.16
2	136	-1.27	-48.29
1	137	-3.08	-60.01
1	138	-8.46	-63.54
1	139	14.55	-23.31
3	140	28.06	-15.24
2	141	32.38	-16.54
3	142	31.38	-8
2	143	33.39	-7.35
2	144	34.02	-6.51
2	145	34.05	-4.57
1	146	35.48	-5.45
3	147	35.43	-0.43
3	148	36.47	3.03
3	149	22.56	5.3
3	150	36.22	6.37
2	151	36.48	10.11
3	152	34.44	10.46
3	153	32.54	13.11
3	154	32.07	20.04
1	155	31.12	29.54
3	156	31.16	32.18
2	157	29.58	32.33
2	158	30.03	31.15
3	159	24.05	32.53
3	160	19.37	37.14
3	161	15.36	32.32
3	162	13.11	30.13
3	163	13.38	25.21
1	164	15.2	38.53
3	165	9	38.5
2	166	11.36	43.09
3	167	18.06	-15.57
2	168	14.4	-17.26
3	169	13.28	-16.39
3	170	11.51	-15.35
2	171	16.46	-3.01
1	172	12.39	-8
3	173	10.23	-9.18
3	174	9.31	-13.43
2	175	8.3	-13.15
2	176	6.18	-10.47
3	177	5.19	-4.02
3	178	6.41	-1.35
3	179	5.33	-0.13
3	180	6.08	1.13
3	181	6.29	2.37
2	182	12.22	-1.31
3	183	13.31	2.07
3	184	12	8.3
3	185	11.51	13.1
3	186	12.07	15.03
2	187	6.27	3.24
1	188	6.27	7.27
3	189	0.2	6.44
3	190	3.45	8.47
2	191	3.52	11.31
2	192	4.22	18.35
3	193	0.23	9.27
3	194	-4.16	15.17
1	195	-4.18	15.18
2	196	0.04	18.16
2	197	-5.54	22.25
3	198	0.3	25.12
3	199	-3.23	29.22
3	200	-1.57	30.04
2	201	0.19	32.25
3	202	-1.17	36.49
2	203	2.01	45.2
3	204	-4.03	39.4
2	205	-6.1	39.11
3	206	-6.48	39.17
2	207	-8.48	13.14
3	208	-12.44	15.47
3	209	-11.4	27.28
3	210	-12.49	28.13
2	211	-15.25	28.17
2	212	-20.09	28.36
1	213	-17.5	31.03
2	214	-15.47	35
3	215	-19.49	34.52
1	216	-25.58	32.35
3	217	-15.57	-5.42
1	218	-37.15	-12.3
2	219	-22.59	14.31
3	220	-22.34	17.06
3	221	-26.38	15.1
3	222	-24.45	25.55
2	223	-25.45	28.1
3	224	-26.15	28
3	225	-29.12	26.07
2	226	-29.55	30.56
3	227	-33	27.55
3	228	-33.58	25.4
3	229	-33.55	18.22
3	230	-23.21	43.4
3	231	-18.55	47.31
2	232	-12.16	49.17
3	233	-20.1	57.3
2	234	-4.38	55.27
3	235	37.44	-25.4
2	236	38.43	-9.08
2	237	41.11	-8.36
3	238	37.23	-5.59
3	239	36.32	-6.18
1	240	36.43	-4.25
3	241	37.13	-3.41
2	242	37.53	-4.46
3	243	38.21	-0.29
3	244	39.28	-0.22
3	245	41.23	2.11
3	246	41.38	-0.53
3	247	40.24	-3.41
3	248	41.39	-4.43
1	249	43.15	-2.58
3	250	43.22	-8.23
3	251	38.54	1.26
2	252	39.34	2.39
2	253	42.3	1.31
2	254	44.5	-0.34
1	255	43.36	1.26
2	256	43.18	5.24
3	257	43.42	7.15
2	258	43.42	7.23
2	259	42.42	9.27
3	260	45.5	1.16
2	261	45.26	4.24
3	262	45.45	4.51
3	263	45.1	5.43
3	264	48.24	-4.29
3	265	48.05	-1.41
3	266	47.13	-1.33
3	267	47.23	0.41
3	268	49.3	0.08
3	269	48.52	2.2
3	270	49.15	4.02
2	271	47.19	5.01
2	272	48.41	6.12
1	273	48.35	7.45
2	274	49.36	6.09
3	275	50.38	5.34
3	276	50.5	4.2
3	277	50.38	3.04
1	278	51.03	3.43
3	279	51.13	4.25
1	280	51.26	5.28
2	281	51.55	4.28
2	282	52.22	4.54
3	283	52.05	5.08
3	284	53.13	6.33
3	285	50.23	-4.1
3	286	50.43	-1.54
2	287	50.5	-0.08
3	288	51.29	-3.13
2	289	51.27	-2.35
3	290	51.3	-0.1
3	291	52.3	-1.5
2	292	53.25	-2.55
3	293	53.3	-2.15
3	294	53.23	-1.3
2	295	53.5	-1.35
2	296	54.59	-1.35
1	297	55.57	-3.13
3	298	55.53	-4.15
2	299	56.28	-3
3	300	57.1	-2.04
3	301	60.09	-1.09
3	302	62.01	-6.46
3	303	51.54	-8.28
3	304	52.4	-8.38
2	305	53.2	-6.15
3	306	54.35	-5.55
3	307	55	-7.19
2	308	64.09	-21.51
1	309	64.11	-51.44
2	310	76.34	-68.47
3	311	70.4	23.42
2	312	68.26	17.25
1	313	65.01	25.28
2	314	61.3	23.45
1	315	60.27	22.17
3	316	60.1	24.58
2	317	63.25	10.25
2	318	60.23	5.2
3	319	58.58	5.45
3	320	59.55	10.45
2	321	57.43	11.58
3	322	55.36	13
2	323	58.25	15.37
3	324	59.2	18.03
3	325	57.38	18.18
3	326	56.09	10.13
3	327	55.24	10.23
2	328	55.4	12.35
3	329	53.04	8.49
2	330	53.33	9.59
1	331	54.2	10.08
3	332	54.05	12.07
3	333	51.57	7.37
3	334	52.24	9.44
2	335	52.07	11.38
3	336	52.31	13.24
3	337	50.47	6.05
3	338	50.44	7.05
3	339	50.56	6.59
