3	1	36.49	7.49
2	2	57.06	9.51
1	3	30.22	48.14
2	4	5.15	-3.56
3	5	34.59	-106.37
3	6	57.12	-2.12
3	7	16.45	-99.45
2	8	5.36	-0.1
2	9	28.56	-13.36
2	10	8.59	38.48
1	11	12.5	45.02
1	12	-34.48	138.38
2	13	30.23	-9.33
3	14	56.18	12.51
2	15	36.4	-4.3
3	16	40.38	8.17
1	17	35.11	-3.5
2	18	41.55	8.48
2	19	-37.01	174.47
2	20	38.17	-0.34
1	21	36.42	3.13
3	22	36.11	37.14
3	23	35.14	-101.42
2	24	31.58	35.59
2	25	52.18	4.46
3	26	61.1	-149.59
2	27	39.57	32.41
1	28	51.11	4.28
3	29	17.08	-61.47
2	30	43.37	13.22
3	31	29.38	35.01
2	32	59.39	17.55
1	33	15.18	38.55
3	34	-25.14	-57.31
2	35	23.58	32.47
3	36	37.54	23.44
2	37	33.46	-84.31
3	38	12.3	-70.01
2	39	24.26	54.28
2	40	36.55	30.48
2	41	26.16	50.38
2	42	40.29	50.01
3	43	39.11	-76.4
3	44	10.48	-74.52
1	45	-16.11	-52.3
2	46	10.25	45.01
2	47	41.18	2.05
3	48	32.22	-64.42
3	49	41.56	-72.41
1	50	40.39	17.57
3	51	44.49	20.19
3	52	9.21	34.31
2	53	32.06	20.16
2	54	52.29	13.24
2	55	48.27	-4.25
3	56	-19.48	3.45
2	57	33.49	35.29
3	58	54.39	-6.14
1	59	35.48	-101.22
3	60	4.24	18.31
3	61	13.04	-59.3
2	62	60.17	5.13
2	63	44.48	-68.5
2	64	33.14	44.14
1	65	45.4	9.24
1	66	33.34	-86.45
3	67	52.27	-1.45
1	68	42.33	9.29
1	69	45.48	-108.37
2	70	43.28	-1.32
1	71	13.21	-16.4
2	72	-3.19	29.19
3	73	13.55	100.36
2	74	12.38	-8.02
2	75	55.44	9.09
3	76	44.32	11.18
3	77	12.57	77.4
2	78	-15.41	34.58
1	79	27.13	56.22
1	80	-27.25	153.05
2	81	44.5	-0.43
2	82	4.42	-74.09
1	83	50.47	-1.51
1	84	19.05	72.52
1	85	67.16	14.22
3	86	42.22	-71
2	87	53.03	8.48
2	88	41.08	16.47
2	89	46.55	7.3
3	90	51.31	-2.35
3	91	50.54	4.29
1	92	-15.52	-47.55
2	93	47.35	7.32
2	94	48.1	16.13
1	95	47.27	19.15
2	96	-34.49	-58.32
3	97	42.55	-78.38
2	98	44.3	26.06
2	99	49.27	2.07
2	100	-4.15	15.15
3	101	39.15	9.04
1	102	30.08	31.24
3	103	23.11	113.16
1	104	33.33	-7.4
1	105	-11.54	22.45
3	106	4.49	-52.22
3	107	52.13	0.11
3	108	-35.19	149.12
2	109	10.36	-66.59
2	110	22.39	88.27
2	111	52.5	-1.19
3	112	49.01	2.33
2	113	43.33	6.57
3	114	45.4	-0.19
3	115	39.37	19.55
2	116	50.52	7.09
2	117	41.59	-87.54
2	118	41.48	12.36
2	119	9.34	-13.37
1	120	41.25	-81.51
1	121	3.26	-76.25
2	122	42.31	8.48
2	123	-28.02	145.37
2	124	7.11	79.53
3	125	40.04	-83.04
2	126	33.22	-7.35
1	127	48.07	7.22
3	128	44.22	28.29
2	129	45.4	-0.19
2	130	6.21	2.23
1	131	55.37	12.39
1	132	-33.58	18.36
3	133	37.28	15.04
3	134	10.27	-75.31
2	135	-26.25	146.14
2	136	39	17.05
3	137	12.12	-68.57
3	138	39.09	-84.2
2	139	39.03	-84.2
1	140	51.24	-3.12
2	141	29.11	-81.03
3	142	23.46	90.23
3	143	14.45	42.59
3	144	32.5	-96.51
1	145	33.25	36.31
3	146	-6.53	39.12
2	147	42.34	18.16
2	148	-29.58	30.57
2	149	38.51	-77.02
3	150	28.34	77.07
3	151	39.46	-104.53
2	152	32.46	-96.24
2	153	26.16	50.1
1	154	47.16	5.05
2	155	33.52	10.47
3	156	14.45	-17.3
2	157	4.01	9.43
2	158	19.08	30.26
2	159	25.16	51.34
2	160	49.22	0.1
3	161	-8.45	115.1
3	162	51.08	13.46
2	163	-12.25	130.52
3	164	42.14	-83.32
1	165	42.13	-83.21
2	166	53.26	-6.15
2	167	51.17	6.45
2	168	25.15	55.2
3	169	0.03	32.26
3	170	45.32	4.18
2	171	55.57	-3.22
2	172	51.27	5.23
2	173	31.48	-106.16
2	174	52.5	-1.19
2	175	48.19	6.04
2	176	40.07	33
3	177	40.09	82.4
2	178	40.42	-74.1
2	179	50.44	-3.25
3	180	-34.49	-58.32
2	181	64.49	-147.51
3	182	37.01	-7.58
2	183	-11.35	27.31
1	184	59.54	10.37
1	185	41.49	12.15
2	186	14.35	-61
3	187	33.56	45.8
2	188	-4.23	15.26
3	189	43.49	11.12
2	190	8.37	-13.12
3	191	41.26	15.32
2	192	50.02	8.34
2	193	44.12	12.04
2	194	-21.13	27.29
2	195	28.27	-13.52
1	196	53.29	-1
1	197	-19.27	29.52
1	198	54.23	18.28
2	199	60.12	11.05
1	200	24.57	10.1
3	201	-22.5	-43.15
2	202	55.52	-4.26
2	203	45.22	5.2
2	204	7.09	41.43
2	205	44.25	8.5
2	206	57.4	18.18
3	207	41.54	2.46
1	208	37.11	-3.47
1	209	47	15.26
2	210	51.09	-0.11
3	211	14.34	-90.32
3	212	46.14	6.07
2	213	-2.09	-79.53
1	214	52.28	9.42
2	215	53.38	10
1	216	60.19	24.58
1	217	35.2	25.11
2	218	30.2	120.51
3	219	22.19	114.12
3	220	31.4	6.09
2	221	35.33	139.46
3	222	21.2	-157.55
3	223	29.59	-95.28
1	224	38.57	-77.27
3	225	43.06	-78.57
3	226	38.52	1.22
2	227	47.34	-97.27
2	228	50.21	30.55
2	229	-25.44	-54.28
3	230	39.44	-86.17
3	231	40.59	28.49
1	232	38.17	27.1
3	233	21.3	39.12
2	234	49.13	-2.12
2	235	40.38	-73.46
2	236	11.33	43.1
2	237	-6.09	106.51
3	238	-26.08	28.15
1	239	-3.22	36.38
1	240	45.28	-73.44
1	241	12.03	8.31
2	242	34.34	69.12
2	243	63.59	-22.37
2	244	-1.58	30.08
2	245	22.34	120.17
3	246	24.54	67.09
1	247	-6.18	155.43
3	248	17.56	-76.48
2	249	50.05	19.47
2	250	15.36	32.33
2	251	27.42	85.22
2	252	3.08	101.33
3	253	29.13	47.58
2	254	-8.51	13.14
3	255	10.36	-66.59
1	256	36.04	-115.09
3	257	33.56	-118.24
2	258	53.52	-1.39
2	259	48.58	2.27
3	260	0.27	9.25
3	261	34.52	33.38
2	262	43.11	0
3	263	59.49	30.17
2	264	36.51	-2.22
2	265	51.24	12.25
3	266	51.25	12.14
3	267	6.1	1.15
3	268	40.46	-73.52
3	269	33.57	-118.24
2	270	50.38	5.27
1	271	51.09	-0.11
3	272	51.28	-0.27
1	273	50.34	3.05
3	274	-12.01	-77.07
2	275	45.27	9.16
2	276	38.46	-9.08
2	277	46.13	14.28
2	278	35.3	12.37
2	279	48.14	14.11
2	280	51.28	-0.27
3	281	6.35	3.2
2	282	27.56	-15.23
3	283	-16.3	-68.11
3	284	53.21	-2.53
1	285	6.1	1.15
2	286	51.53	-0.22
2	287	-25.55	32.34
1	288	-15.2	28.27
3	289	4.27	114
2	290	49.37	6.12
3	291	-17.49	25.49
2	292	25.41	32.43
2	293	45.44	4.56
2	294	13	80.11
1	295	40.29	-3.34
2	296	31.52	-4.13
2	297	53.21	-2.16
2	298	-3.04	-60
2	299	10.34	-71.44
2	300	-4.02	39.36
2	301	46.22	15.47
2	302	39.18	-94.44
3	303	28.32	-81.2
3	304	23.36	58.17
1	305	44.25	8.5
1	306	-37.44	144.54
3	307	24.31	39.42
3	308	-37.41	144.51
2	309	19.26	-99.04
3	310	12.07	-86.11
3	311	2.01	45.19
3	312	25.48	-80.17
2	313	20.56	-89.41
3	314	45.27	9.16
2	315	35.45	10.45
3	316	39.07	-94.36
